Source	Station	IBMR_strata	IBMR_strata2	Year	Month	Day	1	2	3	4	5	6	7	8	9	10	11	12
20mm	719	1	1	2010	6	23	31.20478027	2572.169648	1458.245301	9566.297148	0	509.4658002	57.60818053	0	0	8.379371714	0	3713.930269
20mm	720	1	1	2010	3	15	6.425369172	616.8112851	307.467603	1812.517735	0	181.9716081	30.55673685	0	2921.852087	60.38880801	148.2182904	1071.700046
20mm	720	1	1	2010	3	29	17.75148342	3814.663957	1420.385613	3230.139035	0	48.53447279	135.8358557	24.26723639	1488.066936	30.33404549	241.9686141	242.2476873
20mm	720	1	1	2010	4	12	3.049363589	8192.759544	769.3017	14513.25111	0	142.1507838	75.61504597	165.0783296	220.2878598	0	337.6402101	292.9590089
20mm	720	1	1	2010	4	26	150.032975	25059.81399	4724.9209	29546.74342	0	5736.735899	662.7909209	8122.085864	1585.037363	10.25515892	94.38848269	163.7953983
20mm	720	1	1	2010	5	10	116.8083944	22521.04298	4279.445604	68456.34169	0	40077.07645	124.8551422	39497.9005	4745.444872	23.73671905	218.4727621	2906.608721
20mm	720	1	1	2010	5	24	11.78371956	6739.047194	12312.83514	12297.18258	0	53342.74251	792.6692554	25752.89086	2679.24571	0	0	2279.898702
20mm	720	1	1	2010	6	7	3.082795595	3803.117442	9721.700216	1075.891027	0	1618.815371	295.5311568	8418.581657	342.6770684	9.271565701	14.22258179	2640.857145
20mm	723	1	1	2010	3	15	0	84.56287483	54.12715709	212.577168	0	261.5569492	0.999752802	118.8895224	544.7301752	8.106103798	16.5796843	50.34971272
20mm	723	1	1	2010	3	29	0.32233812	873.6962614	351.9835323	3076.08237	0	235.0887038	26.99884701	9.694379538	627.0324684	19.38875908	52.04912374	135.4838012
20mm	723	1	1	2010	4	12	1.666369344	744.8545675	274.5124234	2361.477148	0	172.0662079	24.66143102	150.3491137	585.8603797	4.17636427	0	38.9111859
20mm	723	1	1	2010	4	26	0.525258782	1056.808822	321.3951858	1838.212222	0	894.9145873	47.98416697	2211.615926	3085.204217	7.898628308	48.4659833	315.3922283
20mm	723	1	1	2010	5	10	1.298140766	3526.399391	2016.315184	30197.72628	0	107.3650258	16.78798585	312.3346204	229.565946	0	89.8352452	13186.03564
20mm	723	1	1	2010	5	24	1.358007436	213.6155908	306.8075748	7403.162224	0	196.0431788	12.61006905	265.4751379	583.2284569	5.105291114	0	7991.087548
20mm	723	1	1	2010	6	7	0	458.8931447	1945.022925	1176.18678	0	330.361939	53.14518149	136.0758559	196.8564049	0	0	8522.55937
20mm	723	1	1	2010	6	22	2.34325182	255.2558825	952.9177086	2707.995704	0	58.49320333	12.72050988	0	11.83958814	3.523686947	0	4446.145906
20mm	724	2	2	2010	3	15	0	131.5239978	0	77.17992112	0	251.1171092	0.56473113	143.0652196	795.3673236	6.588529852	121.2816575	0
20mm	724	2	2	2010	3	29	0	207.4968433	5.223615062	12.51664951	0	317.9228976	1.251664951	16.68886601	925.2307318	8.344433006	64.00180116	0
20mm	724	2	2	2010	4	12	0	9.407952289	0	31.42359899	0	177.0651491	0.09563704	43.7197899	784.9888277	0	8.383269713	0
20mm	724	2	2	2010	4	27	0	172.0592424	25.60387133	191.9421209	0	901.8616021	3.425438058	7668.891174	4973.122548	15.33778235	0	0
20mm	724	2	2	2010	5	10	0	102.3458631	4.927778357	67.85141462	0	370.7641544	1.574370082	1275.239767	4179.007946	0	0	20.95486579
20mm	724	2	2	2010	5	24	0	34.68868923	0	59.4663244	0	314.6759666	0.916772501	79.28843253	1069.799176	0	0	0
20mm	724	2	2	2010	6	7	0	22.27082609	23.62221689	37.73517075	0	207.0717495	0	47.16896344	483.3875374	16.5091372	0	6.278189034
20mm	726	2	2	2010	3	15	0	85.27884986	0	99.62113001	0	317.8388433	0.948772667	303.6072534	858.0699998	11.06901445	48.51390903	0
20mm	726	2	2	2010	3	29	0	217.8407516	0	0	0	404.8574416	0.686199054	27.44796215	1394.905436	6.861990537	21.05258697	0
20mm	726	2	2	2010	4	12	0	8.022429526	3.17398697	33.25968215	0	302.6949235	0.887296677	55.77293398	1028.554308	1.267566681	0	0
20mm	726	2	2	2010	4	27	0	12.79834508	0	0	0	480.5563035	0.706700446	2007.029267	2279.53296	35.33502231	0	0
20mm	726	2	2	2010	5	10	0	16.44043672	0	20.20951041	0	412.2740123	0	141.4665728	679.0395497	5.052377602	0	0
20mm	726	2	2	2010	5	24	0.632964833	30.39183025	0	38.07307267	0	363.597844	0.951826817	57.109609	839.5112523	9.518268167	0	0
20mm	726	2	2	2010	6	7	0.308552562	0	5.80913997	31.67187655	0	163.324063	0.695983223	18.55955262	350.7755445	4.639888155	0	6.175691134
20mm	801	7	8	2010	3	17	0	111.3438208	13.27895443	254.315311	0	28.63672281	1.590929045	21.21238727	231.639269	5.303096818	16.26990104	14.11684373
20mm	801	7	8	2010	4	1	8.550092479	964.2069108	14.41550773	23.09033504	115.1110532	8.251688399	12.28158273	11.51398381	112.8370414	43.1774393	432.7300536	5.108370818
20mm	801	7	8	2010	4	14	33.51397927	3956.872189	517.718938	1433.373575	0	54.27365065	71.78336413	155.0675733	238.8040629	226.140211	455.92451	137.5966267
20mm	801	7	8	2010	4	27	0	2017.237134	1020.838873	6531.269215	13.5860445	619.6785488	86.68365227	672.6773721	342.4539349	20.38416279	719.1940316	189.9192447
20mm	801	7	8	2010	5	12	1.734383242	1607.255992	2976.897135	8397.014291	0	373.8269644	165.3097611	1130.174543	511.1866397	73.89602784	266.7211922	1816.686029
20mm	801	7	8	2010	5	26	7.245135696	937.2100532	1534.552425	3997.326577	0	1683.268369	573.6186382	2070.03877	915.1750352	54.47470448	167.1283933	1957.657455
20mm	801	7	8	2010	6	10	0.48232647	1012.098633	8826.53088	8490.824404	9.668288486	68.90378141	96.24770308	188.5787702	170.5912567	3.626514811	44.50458976	8070.562109
20mm	801	7	8	2010	6	25	55.03022395	386.9446161	2140.053713	3541.991571	153.7088506	0	73.08648626	27.13187425	56.97693593	217.054994	0	5895.369645
20mm	804	7	8	2010	3	17	0	48.03203015	31.04745701	1146.440651	0	32.46321384	1.127194925	63.1229158	238.6046218	22.5438985	13.83293612	36.00711468
20mm	804	7	8	2010	4	1	0	612.504224	96.49923407	575.8641892	0	64.06947949	12.74163709	19.26901639	157.8132442	33.72077868	177.3520268	19.23529561
20mm	804	7	8	2010	4	14	0	1547.748533	226.6556092	352.1205339	0	318.8548969	32.23587969	186.8746649	418.5992493	5.839833278	155.2772736	15.54563618
20mm	804	7	8	2010	4	28	0	2001.166822	1024.58706	9270.356608	0	605.2059682	60.71091316	551.9173924	359.6978868	42.821177	408.7233765	303.9732618
20mm	804	7	8	2010	5	12	1.47481354	891.4416185	1554.919201	2769.278452	0	2687.930842	578.1712628	1729.856483	1341.304103	22.17764721	68.04102165	206.6291391
20mm	804	7	8	2010	5	26	1.334873846	763.3119786	640.8598857	3123.102967	0	4008.636196	413.3592432	4195.317801	1053.847773	15.05496819	46.18864239	520.992229
20mm	804	7	8	2010	6	10	0	635.4983592	11947.81586	5146.38271	0	243.5186469	169.609962	93.06445102	110.7466967	3.877685459	11.89673899	6100.537627
20mm	804	7	8	2010	6	25	4.254507494	457.0165649	2474.196926	4136.621738	312.7009694	23.45843731	33.83701867	0	41.79867012	92.41202578	0	12082.42453
20mm	804	7	8	2010	7	8	6.118217676	393.8982143	10355.41003	2326.353368	85.84825434	178.4863503	40.5274419	0	177.7503241	4.600163666	0	23180.98834
20mm	809	6	7	2010	3	15	0	41.83537651	29.62550418	306.6376399	0	67.30678975	1.051668589	42.0667436	176.6803231	47.32508655	24.19889425	27.99541786
20mm	809	6	7	2010	3	29	0	636.2224841	63.25731348	579.2418206	0	48.79272468	14.60894597	63.51715639	295.874463	23.09714778	181.5840015	38.42787962
20mm	809	6	7	2010	4	12	0.53930443	3456.223676	375.6802769	2145.113782	0	111.9158065	62.4052269	275.7345958	470.0463874	8.109841052	111.9644656	118.7361828
20mm	809	6	7	2010	4	26	0.645146377	1170.523512	564.798974	2729.657977	0	878.9513044	73.05191306	562.684058	806.7725219	29.10434783	148.8202319	335.7283537
20mm	809	6	7	2010	5	10	1.17345944	1216.550989	2253.46563	1145.058193	0	1198.16385	331.9654995	1535.202576	1126.521063	39.7035149	13.53448708	798.5523837
20mm	809	6	7	2010	5	24	0	533.0683814	1072.096661	3156.382729	0	3541.686734	699.4317515	4521.302213	1553.683851	68.50457899	0	3191.285812
20mm	809	6	7	2010	6	7	0	391.997881	5858.268859	2405.26871	0	149.1420987	155.6158492	524.4557317	234.0383703	0	0	2115.965817
20mm	809	6	7	2010	6	21	0	251.2628632	6447.155546	1821.263543	0	438.6400917	44.18418441	192.1051496	125.5086978	10.67250831	0	11491.93283
20mm	809	6	7	2010	7	6	0	106.9919943	7106.101557	1425.85801	0	120.6898729	84.56730953	219.4361325	99.2526507	12.65977687	0	11828.81444
20mm	812	6	7	2010	3	16	0	56.74347292	9.7693658	159.7899943	0	88.95428924	0.780300783	124.8481252	340.8353819	23.40902348	0	0
20mm	812	6	7	2010	3	30	0	151.5464192	0	290.9179819	0	51.14292093	11.00993437	28.41273385	155.1335268	28.41273385	21.79256686	0
20mm	812	6	7	2010	4	13	0	1802.924578	208.1210116	784.7417935	0	476.7802726	74.50164007	181.3427344	831.4564374	30.22378907	254.9981084	40.22786326
20mm	812	6	7	2010	4	27	1.448775301	859.0366091	381.8666688	117.9281309	0	2346.362405	118.189564	174.288758	549.0095877	10.89304737	0	86.99187634
20mm	812	6	7	2010	5	11	3.042614262	574.8138891	873.5734451	39.03925742	0	2571.352203	515.2998966	1647.129525	883.9595118	22.87679896	0	30.44901942
20mm	812	6	7	2010	5	25	0	224.9605461	507.3218635	322.9053878	0	6337.471201	501.5331613	3195.363631	1030.852093	23.15480892	0	400.6476588
20mm	812	6	7	2010	6	8	0	208.085295	2743.819295	500.1951571	0	626.3935773	70.96641522	513.7090185	215.7577878	4.142814665	0	1047.676401
20mm	812	6	7	2010	6	22	0.651642996	88.73123797	10146.07164	1170.556602	0	399.8050258	194.7089673	97.99142791	49.38767967	0	30.06377008	14020.85848
20mm	812	6	7	2010	7	7	0	92.65816525	22118.74469	437.7761563	18.90028069	1247.730458	220.2669621	368.6476353	393.0350943	0	0	11945.92737
20mm	815	6	7	2010	3	16	0	68.83785598	12.0446857	82.60879431	0	231.8505793	0.12025445	115.4442718	584.8695422	11.42417273	18.4470326	6.402346909
20mm	815	6	7	2010	3	30	0	190.0408714	41.23233186	523.7449584	0	157.6917785	2.227832252	96.86227179	405.1942553	6.780359026	56.46295547	18.04931573
20mm	815	6	7	2010	4	13	0	1718.692136	232.3099899	1029.284123	0	648.0015693	54.166651	199.8242725	527.5360793	10.70487174	87.58012399	47.49394762
20mm	815	6	7	2010	4	27	0	622.0823591	390.5754714	138.8770056	0	1753.312588	146.1696647	452.1177379	873.4914697	31.64824165	13.8709722	60.17687092
20mm	815	6	7	2010	5	11	0	765.6403384	1711.580039	264.1037437	0	2532.960995	430.2422546	2476.214415	1386.680073	25.79390016	79.13568568	411.9801733
20mm	815	6	7	2010	5	25	0	106.9314382	1928.401609	1161.407415	0	4889.420085	358.3783732	4083.471719	1038.061495	8.954981839	0	3098.961015
20mm	815	6	7	2010	6	8	0	434.6615258	7556.77413	1099.646527	0	395.6023838	135.1453096	617.8932471	139.2520392	3.767641751	0	4372.845581
20mm	815	6	7	2010	6	22	0	101.4453124	7276.61347	678.4236704	0	427.2129687	93.85260876	458.0102068	112.7652716	7.896727703	24.22716059	11582.62012
20mm	815	6	7	2010	7	7	0	29.84365589	26068.32631	395.1359365	0	1107.395735	173.8545387	65.91641279	207.6367003	0	0	17020.54061
20mm	901	6	7	2010	3	15	0	28.14567557	11.71021727	812.2041149	0	63.32122279	0.453630621	89.79080337	225.487155	22.91536128	11.4782577	16.18385699
20mm	901	6	7	2010	3	29	0	221.4549458	81.33130028	834.8616196	0	49.54876246	3.961353503	76.42482643	251.437679	13.37434462	37.12463318	52.55607939
20mm	901	6	7	2010	4	12	0	1724.497165	485.9792678	1109.485731	0	213.1711292	66.49666565	50.90653829	545.2090252	34.99824508	39.04531487	33.87830123
20mm	901	6	7	2010	4	26	0	1174.931092	722.4097402	3848.435587	0	942.5876424	103.4644099	317.1322909	525.3824952	0	13.51335928	82.07559873
20mm	901	6	7	2010	5	10	0	2861.468714	4257.020691	11927.15721	0	2178.631463	675.9424494	2266.784181	1586.748927	0	0	921.888533
20mm	901	6	7	2010	5	24	1.355133583	330.2654132	1403.225541	6642.019137	0	5092.449357	112.6900558	4136.723568	958.5787027	35.66141007	0	1505.329253
20mm	901	6	7	2010	6	7	0	333.4464999	5111.495506	1586.635729	0	411.2850199	146.1382461	482.9769041	145.7986529	0	0	672.9754902
20mm	901	6	7	2010	6	21	0	305.4170469	10733.34922	4213.227663	0	218.5264985	55.6822328	210.1216332	79.42597735	10.50608166	0	17940.95199
20mm	901	6	7	2010	7	6	0	147.906371	12639.94792	1372.275599	0	248.7827504	237.977035	201.0365659	105.5441971	6.282392685	0	18914.53787
20mm	902	3	4	2010	3	15	0	81.60633499	20.32474366	158.8306206	0	127.7060571	0.649352832	121.2125288	296.3646328	25.97411331	23.24250239	23.04769654
20mm	902	3	4	2010	3	29	0.265879358	532.9121935	175.2005036	1366.927762	0	872.4041505	6.856888717	687.6879647	691.846078	13.99365044	73.59860497	69.18060961
20mm	902	3	4	2010	4	12	0	4004.314887	591.8677768	2907.969871	0	1403.921449	62.00561448	857.5244555	997.3669052	10.99390328	674.585905	175.5946231
20mm	902	3	4	2010	4	26	0	1844.889709	655.0977608	1322.830823	0	1233.492264	104.1152739	1027.102749	586.0299458	14.53447286	74.31960456	219.2476783
20mm	902	3	4	2010	5	10	0	1504.901117	4081.498234	1165.614546	0	2123.645818	612.5662571	2980.555534	1147.513881	31.04745348	95.25358727	1487.669781
20mm	902	3	4	2010	5	24	0	252.3129484	1539.840202	4896.787159	12.8083004	6923.976945	81.24094514	9416.454907	1557.750684	19.21725491	14.73963452	7430.457306
20mm	902	3	4	2010	6	7	0	864.6608829	17897.1608	1455.014529	0	577.2300737	623.046093	1578.970157	76.1011846	6.471189167	0	9302.205004
20mm	902	3	4	2010	6	21	0	147.8834426	6249.566368	1163.085385	0	498.7793917	52.66614695	650.5818153	58.55236338	7.745021611	0	10617.88248
20mm	902	3	4	2010	7	6	0	22.59394804	9514.74475	1042.440234	0	618.9021697	92.83532545	482.2614309	202.549801	4.018845257	0	7499.414419
20mm	906	3	4	2010	3	16	0	131.4422481	21.5960755	119.9312409	0	140.4856527	1.054121541	111.161908	346.1351824	13.41609234	70.56097937	15.30584478
20mm	906	3	4	2010	3	30	0	551.7790291	125.2783817	618.9957318	0	280.7390276	4.650797143	84.55994806	485.3741019	8.455994806	103.7719683	48.77135938
20mm	906	3	4	2010	4	13	0	5961.492753	917.9826973	1973.481582	0	2774.287301	114.7508177	739.1740984	1171.710168	131.1437917	420.6377506	333.2363746
20mm	906	3	4	2010	4	27	0	1512.810138	1500.165557	1928.386274	0	6030.042858	227.8557389	1539.170875	2610.355871	116.8990538	29.88719142	777.9632029
20mm	906	3	4	2010	5	11	1.121851457	1392.496012	4192.552898	1075.07953	0	4336.419804	443.5952489	2378.662487	1700.490629	113.8721403	25.87849826	729.7517201
20mm	906	3	4	2010	5	25	0	198.9152159	5545.385254	2222.4618	0	4933.438476	581.3952776	4221.351851	1414.792469	15.98996913	0	1660.046615
20mm	906	3	4	2010	6	8	0	391.0257587	9238.01521	1269.733349	0	937.5602357	204.5819575	925.0790111	178.8486088	7.341896913	11.26246987	3039.11215
20mm	906	3	4	2010	6	22	0	71.55411619	9671.847781	861.6283614	0	1214.30777	236.8867894	942.4980611	374.6429793	4.20758063	12.90885737	6832.353578
20mm	906	3	4	2010	7	7	0	18.94925524	21296.61025	400.9217503	0	2842.970624	150.0683182	722.0982329	322.8477906	0	35.73221578	6960.316514
20mm	910	3	4	2010	3	16	0	362.051756	18.18276673	35.88627524	0	241.8075608	6.05124026	169.4347273	349.7132772	19.36396883	189.3650922	22.5517622
20mm	910	3	4	2010	3	29	0	6793.461912	889.2632409	292.2032058	0	1450.39176	112.5695004	572.9942756	2837.75415	137.2798785	238.0552467	79.44326883
20mm	910	3	4	2010	4	13	0	11134.57268	464.959595	312.1659353	0	13082.95711	270.0415721	2688.036606	4293.077411	238.7400933	135.6397419	188.304038
20mm	910	3	4	2010	4	26	0	6258.941541	3148.765927	1633.327376	0	11682.98827	537.3115662	20690.10996	5319.964888	478.5606142	187.4328465	135.5242931
20mm	910	3	4	2010	5	10	0	2480.58929	6552.892377	394.1323091	0	1386.950158	1560.713446	6031.742786	1929.456326	552.3252842	53.79472927	700.1380507
20mm	910	3	4	2010	5	24	0	1162.519554	20683.70487	2109.399088	0	2277.949709	1480.078693	10241.94443	2010.717365	29.43087479	0	2245.889675
20mm	910	3	4	2010	6	7	0.88612566	801.5239789	17842.62654	504.1788503	0	1976.126848	513.686379	7222.257261	593.2378105	13.3251979	183.9676822	3493.960166
20mm	910	3	4	2010	6	21	0	126.1893762	5018.671486	290.1828217	0	2490.383162	278.2231807	3656.898678	612.8821535	17.58124364	13.48481388	4118.511811
20mm	910	3	4	2010	7	6	0	161.2742953	42784.47464	422.8865779	0	8948.39398	301.9556373	3667.577704	374.6876682	0	0	4881.545924
20mm	912	3	4	2010	3	15	0	2325.199521	142.9635592	33.85906915	0	653.1561969	5.024278438	219.2412409	1135.669628	45.67525853	2087.962228	498.5089066
20mm	912	3	4	2010	3	29	0	9284.508909	995.629489	98.33783182	0	3603.895694	153.8599537	414.9032459	1907.17192	121.0134467	1007.730834	76.69947503
20mm	912	3	4	2010	4	12	0	1035.541791	123.2744867	130.686491	0	2095.053621	2.789758084	1028.381412	1249.811622	103.9321639	654.5100674	43.68432954
20mm	912	3	4	2010	4	26	0	513.6390636	988.5681693	239.0062547	0	1267.343833	16.44148743	2518.695946	1939.395879	139.9275526	1533.206183	904.6116378
20mm	912	3	4	2010	5	10	0.775106059	463.9330294	1079.880092	39.7810072	0	777.4372048	54.60709602	1655.113689	714.7293763	69.93438124	840.3548364	3459.57225
20mm	912	3	4	2010	5	24	0	459.1039729	2990.354672	38.94231844	0	4291.443492	151.875042	8723.079332	1744.615867	116.8269553	79.65002199	3455.481723
20mm	912	3	4	2010	6	7	0	2069.238229	84115.57551	273.0872772	0	3515.275235	2876.23127	17709.73259	1702.694772	106.6851361	654.6199952	30955.54572
20mm	912	3	4	2010	6	21	0	2190.189169	68344.0839	247.3708211	0	3852.458936	1551.494435	9871.069159	1343.562191	0	350.5143539	19829.24136
20mm	912	3	4	2010	7	6	0	420.9223283	32000.36298	163.4412369	0	19662.46693	212.8691521	32066.24674	2333.408237	0	185.2716478	19652.1707
20mm	914	3	4	2010	3	15	0	498.951426	81.15380171	282.7257145	0	70.37527304	2.430724891	55.55942609	283.9086673	16.20483261	252.1333055	33.89356489
20mm	914	3	4	2010	3	29	0	3621.346789	305.9698856	441.509177	0	218.6601672	13.16248457	51.44945109	1008.409241	4.287454257	210.4625546	45.65281293
20mm	914	3	4	2010	4	12	0.825221382	3962.533139	481.6314627	381.1778223	0	918.2914624	94.06282816	124.0934409	917.2987148	49.63737634	95.17966914	231.2357177
20mm	914	3	4	2010	4	26	0	755.5822445	841.3932693	895.9649648	0	1610.794323	101.3309336	210.0122976	846.7695841	15.75092232	0	237.5974129
20mm	914	3	4	2010	5	10	0	1567.729616	3037.438423	585.2478717	0	1848.131119	179.2877713	1244.789344	864.2394589	0	155.8781105	524.0944197
20mm	914	3	4	2010	5	24	0.703748896	103.3082215	1861.558697	2221.301376	0	11092.77583	120.3781008	7661.867685	1600.102754	15.87403526	0	1929.721805
20mm	914	3	4	2010	6	7	0	2808.807139	21888.85608	1500.873396	0	3303.963085	640.3764831	6441.146485	1618.338055	7.188779559	22.05517569	6582.966728
20mm	914	3	4	2010	6	21	0	910.9254657	24187.97943	1862.386744	0	12386.809	620.249907	7691.410661	174.6158096	12.99224774	358.7419446	21754.19363
20mm	914	3	4	2010	7	6	0	266.349484	24974.31597	560.4759129	0	18576.14357	541.5756219	8976.391523	858.7414557	12.46721045	0	9491.686265
20mm	915	3	4	2010	3	15	0	107.5916352	16.97281262	152.3621733	0	201.992738	1.69456995	67.78279799	307.4627717	40.66967879	51.98940606	18.04378082
20mm	915	3	4	2010	3	29	0	781.4556491	181.4636442	1012.213977	0	331.2010636	13.93881571	468.7389354	507.7182784	24.67047029	104.0723789	65.6727919
20mm	915	3	4	2010	4	12	0	1322.683479	242.2104706	94.85931904	0	1341.31464	36.86465719	967.2942118	767.3867414	10.74771346	164.8699245	71.52603311
20mm	915	3	4	2010	4	26	0	500.8791873	240.0998312	124.6707324	0	1015.483844	38.35460563	803.6203084	552.3063211	27.39614688	28.01712621	133.7023288
20mm	915	3	4	2010	5	10	0	452.2331068	1193.97506	287.1901579	0	785.3622836	152.1639425	1495.928159	581.1680898	23.37387749	186.4487459	423.1045807
20mm	915	3	4	2010	5	24	0	170.8889342	2049.794029	1241.737135	0	2226.613321	518.0878055	3638.257062	733.4726236	36.38257062	223.2434533	1937.00806
20mm	915	3	4	2010	6	7	0	510.5957454	20412.48887	1954.351191	0	571.1789282	323.3409828	1528.652466	104.1136274	0	15.84427624	6667.558579
20mm	915	3	4	2010	6	21	0	135.8517532	4517.893657	1082.218495	0	1017.358538	15.63105743	696.6985599	97.53779839	0	0	7561.108695
20mm	915	3	4	2010	7	6	0	110.5544954	12431.30468	753.6638898	0	4900.360119	165.8901235	1598.724526	188.6135676	0	0	6407.616046
20mm	918	3	4	2010	3	15	0	78.43760161	26.40875162	83.9898143	0	173.1990367	0.351554202	773.4192435	196.8703529	29.29618346	50.33318689	21.83620331
20mm	918	3	4	2010	3	29	0	410.2109593	125.0934707	305.9056679	0	598.6078739	6.582629541	487.8198678	256.7225521	32.32541292	99.17436685	62.58199942
20mm	918	3	4	2010	4	12	0	204.1137453	29.70192462	21.40262487	0	916.52105	3.558537295	86.98646721	378.6283682	27.67751229	78.84927859	31.5760876
20mm	918	3	4	2010	4	26	0	57.52343217	24.95472525	136.0550755	0	582.8084396	5.58092897	79.72755672	442.0095744	55.8092897	0	21.2234756
20mm	918	3	4	2010	5	10	0	38.05609567	24.01372483	32.73116727	0	146.2497219	1.91802914	9.590145699	132.9194194	11.98768212	58.84513401	51.0579357
20mm	918	3	4	2010	5	24	0	20.99845539	24.16842379	8.113133592	0	117.3858101	1.149038862	14.70769742	160.6080559	4.136539901	36.66261276	50.16335976
20mm	918	3	4	2010	6	7	0	1287.507615	21271.65675	2455.303021	0	1452.283321	293.5478245	3079.919736	188.841794	5.620291489	34.48610858	7779.832291
20mm	918	3	4	2010	6	21	0	137.8660075	5106.920582	1312.879239	0	1268.118902	24.02083696	797.6730763	129.4405856	0	0	6539.124461
20mm	918	3	4	2010	7	6	0	98.55322516	15236.26183	564.0573251	0	4081.855237	176.0447759	1869.865726	112.1919436	0	0	8779.142873
20mm	919	4	5	2010	3	16	0	158.2572532	8.679369914	90.1212531	0	140.5544928	0.086655051	93.58745514	877.8503292	6.932404085	18.61003876	11.5337873
20mm	919	4	5	2010	3	30	0	356.8273809	143.8733806	18.4219914	0	99.72726532	4.818359114	40.32099676	243.8613884	2.016049838	55.66716813	25.04471512
20mm	919	4	5	2010	4	13	0	434.1866416	44.3011487	43.0249548	0	1048.318982	1.651267523	481.2265354	638.0497711	4.71790721	144.7453932	12.55906899
20mm	919	4	5	2010	4	27	0.627973004	72.07760821	94.58312192	17.50061608	0	1384.37357	12.67750012	746.0130423	448.1744175	11.80400383	7.242936752	12.56890328
20mm	919	4	5	2010	5	11	0.475421695	30.43056305	51.46707939	21.44759525	0	973.3633643	7.149198415	264.5203414	273.2423635	5.361898812	16.45030555	9.515583091
20mm	919	4	5	2010	5	25	0	152.3925745	42.76830162	26.83998847	0	967.2155844	3.659998427	273.2798826	237.7534978	0	29.94366713	123.410267
20mm	919	4	5	2010	6	8	0	51.61137383	98.00840541	31.06447712	0	711.6980108	6.10330136	355.5836445	205.0709258	0	0	24.72367773
20mm	919	4	5	2010	6	22	0	14.71200208	260.4738001	4.64907634	0	382.6189828	16.50422101	116.2269085	199.1664304	0	7.131683106	467.188006
20mm	919	4	5	2010	7	7	0	4.079352297	439.2320206	8.158704595	0	313.7021917	46.5046162	130.5392735	370.0788405	2.039676149	0	124.8812119
EMP	NZ002	NA	NA	2010	2	10	22.18573	2159.41642	7.04876	1764.42892	5.01208	1.128	2700.012	22.52	501.6400527	111.83	57.58636	0
EMP	NZ002	NA	NA	2010	5	11	677.73342	814.84772	22.4108	2525.91236	0	1.38	12870.6234	0	66.44106	1775.26	4.23384	3.67356
EMP	NZ002	NA	NA	2010	6	8	2136.96154	1823.49008	30.02296	3938.17323	0	0	15555.386	0	102.336873	35.97	9.204	7.986
EMP	NZ004	NA	NA	2010	2	10	142.45497	1816.44048	0	594.02708	14.9296	2.992	2571.4837	7.48	905.44298	110.47	97.31696	4.97794
EMP	NZ004	NA	NA	2010	3	12	187.51803	2255.6499	20.971	2008.93657	0	0.84	3184.507	11.16	427.9660969	763.9	85.65856	0
EMP	NZ004	NA	NA	2010	4	9	267.48827	2544.22158	9.90332	3990.15943	0	0	4259.666	0	253.6	436.97	18.19324	0
EMP	NZ004	NA	NA	2010	5	11	1129.84963	397.31005	27.69424	1129.34703	12.63684	1.58	15943.7968	0	330.65436	207.51	4.84744	12.61788
EMP	NZ004	NA	NA	2010	6	8	2078.21012	399.55883	50.02992	7534.57628	15.22286	0	13842.6525	0	390.8700994	5.71	0	11.39336
EMP	NZ028	12	13	2010	1	11	171.23351	1089.78701	0	5247.99112	22.1278	0	2823.67	0	73.54338	1.66	0	0
EMP	NZ028	12	13	2010	2	9	7.09821	974.34083	0	104.46983	0	74.59	2192.3384	294.92	3145.0776	0	141.92568	0
EMP	NZ028	12	13	2010	3	11	7.71134	323.93245	29.47208	266.79995	13.54328	9.23	1327.7392	33.24	525.47886	492.31	94.86256	7.37374
EMP	NZ028	12	13	2010	4	8	302.52047	300.07097	14.5232	123.4576	4.42556	2.158	2505.2258	0	47.3088	83.78	27.94948	0
EMP	NZ028	12	13	2010	5	10	676.91547	1892.2303	154.935	653.81676	21.27468	26.348	21699.6238	47.92	138.29319	2475.94	269.43176	100.94304
EMP	NZ028	12	13	2010	6	7	1991.68032	1015.80723	782.78796	972.87604	51.56044	0	22146.3639	0	67.99401	2170.03	24.72808	368.89996
EMP	NZ028	12	13	2010	7	7	3581.91211	1158.75527	129.99516	209.5018	72.83512	1.37	26155.284	0	380.9368665	641.79	0	123.6499
EMP	NZ028	12	13	2010	8	5	2390.13635	1340.17004	65.11652	735.8464	316.93408	0	12443.18	0	6.26109	564.61	0	76.29292
EMP	NZ028	12	13	2010	9	16	2368.12086	717.31004	2.66676	923.92265	346.15344	0	14365.184	0	73.55508	164.36	0	45.33386
EMP	NZ028	12	13	2010	10	15	3742.9126	765.38788	2.42888	959.4067	1213.8298	0	13563.038	0	6.81591	253.5	0	7.74642
EMP	NZ028	12	13	2010	11	16	727.27725	495.39803	2.20352	783.9353	94.05648	0	7056.32	0	124.5648465	10.58	0	0
EMP	NZ028	12	13	2010	12	16	1248.91123	144.69828	1.51492	61.78319	482.17276	0.726	4626.691	2.4	140.4706384	132.75	12.97764	0
EMP	NZ032	10	11	2010	1	11	959.96474	763.99379	2.0658	638.4268	182.78096	0	3269.621	0	184.5648	0.83	96.30452	4.3923
EMP	NZ032	10	11	2010	2	9	0	1075.5619	0	127.01433	0	48.652	1659.3119	184.76	1864.8504	7.7	288.11588	16.39792
