"region","Year","DOY","IBMR","Gates+X2_median","Gates+X2_l95","Gates+X2_u95","NoAction_median","NoAction_l95","NoAction_u95","X2Only_median","X2Only_l95","X2Only_u95","GatesOnly_median","GatesOnly_l95","GatesOnly_u95"
"NW Suisun",2016,208,"othcalad",61.0556599892355,40.4722585005384,94.3414959210495,62.7648441061561,41.0470617059457,97.8912739288618,62.7648441061561,41.0470617059457,97.8912739288618,61.0556599892355,40.4722585005384,94.3414959210495
"NW Suisun",2016,208,"othcaljuv",130.05246607855,73.4035701366158,228.676856448406,126.135794465109,72.5710889467954,223.686021567124,126.135794465109,72.5710889467954,223.686021567124,130.05246607855,73.4035701366158,228.676856448406
"NW Suisun",2016,208,"othclad",0.0158470375219871,0,0.0709906869550348,0.0159478193591835,0,0.0705595403634225,0.0159478193591835,0,0.0705595403634225,0.0158470375219871,0,0.0709906869550348
"NW Suisun",2016,208,"othcyc",4.29280043253737,0.367704974229687,57.6129305242746,4.15295016526944,0.351117047704955,55.266011124118,4.15295016526944,0.351117047704955,55.266011124118,4.29280043253737,0.367704974229687,57.6129305242746
"NW Suisun",2016,208,"other",144.024693333689,72.9532006198632,264.941727783261,139.514204588375,70.5893889008119,256.924326948018,139.514204588375,70.5893889008119,256.924326948018,144.024693333689,72.9532006198632,264.941727783261
"NW Suisun",2016,208,"pdiapfor",5.79544283917253,3.91309234409534,8.37124333335958,5.2699449253631,3.55918154620286,7.71467830109327,5.2699449253631,3.55918154620286,7.71467830109327,5.79544283917253,3.91309234409534,8.37124333335958
"NW Suisun",2016,208,"pdiapjuv",1.88679235939646,1.19194769779032,3.37904072026692,1.77186029596198,1.14132343501688,3.19501171431256,1.77186029596198,1.14132343501688,3.19501171431256,1.88679235939646,1.19194769779032,3.37904072026692
"NW Suisun",2016,209,"acartela",17.1852075915558,6.23065418717885,42.3424606243567,16.1237316260638,5.89000303801549,39.4100894642556,16.1237316260638,5.89000303801549,39.4100894642556,17.1852075915558,6.23065418717885,42.3424606243567
"NW Suisun",2016,209,"allcopnaup",0.212634962881551,0.0525409520872275,0.563857972626611,0.192861074497645,0.0389910833867151,0.511781659484621,0.192861074497645,0.0389910833867151,0.511781659484621,0.212634962881551,0.0525409520872275,0.563857972626611
"NW Suisun",2016,209,"daphnia",0.00872713386148267,0,0.0502338908731045,0.0116998811059975,0,0.0527189390391619,0.0116998811059975,0,0.0527189390391619,0.00872713386148267,0,0.0502338908731045
"NW Suisun",2016,209,"euryjuv",0.00623830974591964,0,0.0489317790823644,0.0085312644315779,0,0.0512110818608469,0.0085312644315779,0,0.0512110818608469,0.00623830974591964,0,0.0489317790823644
"NW Suisun",2016,209,"eurytem",0,0,0.0312963901330519,0,0,0.0365544374476181,0,0,0.0365544374476181,0,0,0.0312963901330519
"NW Suisun",2016,209,"limno",651.893545367844,410.303015430724,1007.0399388507,624.859847981926,401.241925293562,965.384406406692,624.859847981926,401.241925293562,965.384406406692,651.893545367844,410.303015430724,1007.0399388507
"NW Suisun",2016,209,"othcalad",58.6342519636531,38.6921762157767,91.1365230389532,61.4067700579837,40.0479691006516,96.0702804145119,61.4067700579837,40.0479691006516,96.0702804145119,58.6342519636531,38.6921762157767,91.1365230389532
"NW Suisun",2016,209,"othcaljuv",132.169327852667,74.8964041374543,233.959137951517,126.760613124185,72.5516095193721,226.348808554971,126.760613124185,72.5516095193721,226.348808554971,132.169327852667,74.8964041374543,233.959137951517
"NW Suisun",2016,209,"othclad",0.015017768601947,0,0.0704278769981434,0.0154673035309209,0,0.0698750689193416,0.0154673035309209,0,0.0698750689193416,0.015017768601947,0,0.0704278769981434
"NW Suisun",2016,209,"othcyc",4.39165198959577,0.373626341122035,58.6779664045475,4.14721904620329,0.350804396831015,55.0902571354766,4.14721904620329,0.350804396831015,55.0902571354766,4.39165198959577,0.373626341122035,58.6779664045475
"NW Suisun",2016,209,"other",148.623095059436,75.2890227322697,274.572871516746,142.458812576393,71.2529911293084,264.366389674021,142.458812576393,71.2529911293084,264.366389674021,148.623095059436,75.2890227322697,274.572871516746
"NW Suisun",2016,209,"pdiapfor",5.91897839112597,4.00192263706604,8.63836788371653,5.14770861620174,3.47548147109742,7.57534565512102,5.14770861620174,3.47548147109742,7.57534565512102,5.91897839112597,4.00192263706604,8.63836788371653
"NW Suisun",2016,209,"pdiapjuv",1.90386917200142,1.17561793033235,3.37712330569487,1.73318623460266,1.09869787046201,3.13840035448103,1.73318623460266,1.09869787046201,3.13840035448103,1.90386917200142,1.17561793033235,3.37712330569487
"NW Suisun",2016,210,"acartela",16.934868447977,6.13316763431219,40.8979092800859,15.9771262035361,5.8803166959793,39.630125629961,15.9771262035361,5.8803166959793,39.630125629961,16.934868447977,6.13316763431219,40.8979092800859
"NW Suisun",2016,210,"allcopnaup",0.199687254657831,0.0444062919018053,0.526065504156021,0.187251753336963,0.0407729733194346,0.495569089102095,0.187251753336963,0.0407729733194346,0.495569089102095,0.199687254657831,0.0444062919018053,0.526065504156021
"NW Suisun",2016,210,"daphnia",0.0105403108168302,0,0.0511691526331827,0.0127123715387083,0,0.0533702244884538,0.0127123715387083,0,0.0533702244884538,0.0105403108168302,0,0.0511691526331827
"NW Suisun",2016,210,"euryjuv",0.00726318831576005,0,0.051410655124849,0.00869798314003299,0,0.0522616109525752,0.00869798314003299,0,0.0522616109525752,0.00726318831576005,0,0.051410655124849
"NW Suisun",2016,210,"eurytem",0,0,0.0357468695676669,0,0,0.0387916725300973,0,0,0.0387916725300973,0,0,0.0357468695676669
"NW Suisun",2016,210,"limno",627.662789323648,399.492198020046,972.273324514506,614.882699867772,393.439017109284,939.846634330045,614.882699867772,393.439017109284,939.846634330045,627.662789323648,399.492198020046,972.273324514506
"NW Suisun",2016,210,"othcalad",59.0725890235618,38.9572601911031,92.4793109826474,61.2662628044534,38.9589795990866,96.1655987096772,61.2662628044534,38.9589795990866,96.1655987096772,59.0725890235618,38.9572601911031,92.4793109826474
"NW Suisun",2016,210,"othcaljuv",129.263099371417,74.0131884621304,231.106673453987,125.250815719589,71.2780777574864,223.785497742724,125.250815719589,71.2780777574864,223.785497742724,129.263099371417,74.0131884621304,231.106673453987
"NW Suisun",2016,210,"othclad",0.0150627781675362,0,0.069847183384279,0.0151983885882961,0,0.0682575162810153,0.0151983885882961,0,0.0682575162810153,0.0150627781675362,0,0.069847183384279
"NW Suisun",2016,210,"othcyc",4.19261175334258,0.358804098681503,56.0718337316206,4.10573098145526,0.342608960825542,53.8369946222386,4.10573098145526,0.342608960825542,53.8369946222386,4.19261175334258,0.358804098681503,56.0718337316206
"NW Suisun",2016,210,"other",145.305409158684,73.6003259362305,274.039942898832,141.798959192871,70.4277517599756,265.439281253229,141.798959192871,70.4277517599756,265.439281253229,145.305409158684,73.6003259362305,274.039942898832
"NW Suisun",2016,210,"pdiapfor",5.24038223675937,3.55543973918066,7.72266060215784,4.81534364357255,3.24348305813799,7.24000046762643,4.81534364357255,3.24348305813799,7.24000046762643,5.24038223675937,3.55543973918066,7.72266060215784
"NW Suisun",2016,210,"pdiapjuv",1.73507485237739,1.07984980630344,3.15109683999307,1.64370306432253,1.03199549301126,3.00108867369072,1.64370306432253,1.03199549301126,3.00108867369072,1.73507485237739,1.07984980630344,3.15109683999307
"NW Suisun",2016,211,"acartela",17.2930284998987,6.2539949679979,41.749550402923,16.3040770794205,5.99638237426194,40.3724272626148,16.3040770794205,5.99638237426194,40.3724272626148,17.2930284998987,6.2539949679979,41.749550402923
"NW Suisun",2016,211,"allcopnaup",0.199817995665669,0.04662908098422,0.522827397591506,0.190046575029806,0.0422955508529295,0.495787618434573,0.190046575029806,0.0422955508529295,0.495787618434573,0.199817995665669,0.04662908098422,0.522827397591506
"NW Suisun",2016,211,"daphnia",0.0107148038871244,0,0.0507143094356057,0.0128593142064171,0,0.0532135093400072,0.0128593142064171,0,0.0532135093400072,0.0107148038871244,0,0.0507143094356057
"NW Suisun",2016,211,"euryjuv",0.00702688889385753,0,0.0513678383649124,0.00864334404336018,0,0.0523776857717899,0.00864334404336018,0,0.0523776857717899,0.00702688889385753,0,0.0513678383649124
"NW Suisun",2016,211,"eurytem",0,0,0.0376163980178577,0,0,0.0403161212897638,0,0,0.0403161212897638,0,0,0.0376163980178577
"NW Suisun",2016,211,"limno",625.498356181835,397.397775118405,957.477219887697,611.081191294415,390.458542127806,936.060499113347,611.081191294415,390.458542127806,936.060499113347,625.498356181835,397.397775118405,957.477219887697
"NW Suisun",2016,211,"othcalad",57.8385647049997,37.8254329402422,90.8943249814022,60.329453333405,38.199502578139,94.5871883588684,60.329453333405,38.199502578139,94.5871883588684,57.8385647049997,37.8254329402422,90.8943249814022
"NW Suisun",2016,211,"othcaljuv",129.931416966055,74.2763140456638,232.152729328921,125.056324710888,71.3471616380347,224.67916454442,125.056324710888,71.3471616380347,224.67916454442,129.931416966055,74.2763140456638,232.152729328921
"NW Suisun",2016,211,"othclad",0.0144660101211444,0,0.069187655710206,0.0146833670968783,0,0.0673944809215648,0.0146833670968783,0,0.0673944809215648,0.0144660101211444,0,0.069187655710206
"NW Suisun",2016,211,"othcyc",4.20135461833352,0.358193197464305,55.9032585206997,4.10644290054077,0.342360360215653,53.6706153846142,4.10644290054077,0.342360360215653,53.6706153846142,4.20135461833352,0.358193197464305,55.9032585206997
"NW Suisun",2016,211,"other",147.258170301173,74.1222736001456,277.216876035014,143.929832609056,71.2321589616845,271.009396272645,143.929832609056,71.2321589616845,271.009396272645,147.258170301173,74.1222736001456,277.216876035014
"NW Suisun",2016,211,"pdiapfor",5.1479577179745,3.46204582984291,7.59825597040436,4.72202451004877,3.16570823262806,7.12951695897055,4.72202451004877,3.16570823262806,7.12951695897055,5.1479577179745,3.46204582984291,7.59825597040436
"NW Suisun",2016,211,"pdiapjuv",1.6844982145092,1.04089148054418,3.09224437792613,1.6107114202845,0.998582942886643,2.94312836933437,1.6107114202845,0.998582942886643,2.94312836933437,1.6844982145092,1.04089148054418,3.09224437792613
"NW Suisun",2016,212,"acartela",17.5451536557048,6.37197074864489,42.4394795519453,16.6366497782927,6.11341405552101,40.8727767436873,16.6366497782927,6.11341405552101,40.8727767436873,17.5451536557048,6.37197074864489,42.4394795519453
"NW Suisun",2016,212,"allcopnaup",0.199230056722896,0.0474911467742671,0.523222618295657,0.188937532153221,0.0437839750580657,0.49776408990692,0.188937532153221,0.0437839750580657,0.49776408990692,0.199230056722896,0.0474911467742671,0.523222618295657
"NW Suisun",2016,212,"daphnia",0.0106599632806937,0,0.050220441718861,0.0128182590212226,0,0.0530056282600319,0.0128182590212226,0,0.0530056282600319,0.0106599632806937,0,0.050220441718861
"NW Suisun",2016,212,"euryjuv",0.00654353685455154,0,0.0518078647031559,0.00861074063470653,0,0.0531951709562404,0.00861074063470653,0,0.0531951709562404,0.00654353685455154,0,0.0518078647031559
"NW Suisun",2016,212,"eurytem",0,0,0.0395507838989657,0,0,0.0414855506973613,0,0,0.0414855506973613,0,0,0.0395507838989657
"NW Suisun",2016,212,"limno",622.708780781033,395.862379153349,947.691571712198,606.987892745703,390.162906975898,923.634438072301,606.987892745703,390.162906975898,923.634438072301,622.708780781033,395.862379153349,947.691571712198
"NW Suisun",2016,212,"othcalad",56.7566822986303,36.7443724755241,89.2820861987711,59.2956657263951,37.3320771248095,92.9645000975715,59.2956657263951,37.3320771248095,92.9645000975715,56.7566822986303,36.7443724755241,89.2820861987711
"NW Suisun",2016,212,"othcaljuv",130.02701173477,74.5563385737611,232.910343898378,125.512976678678,71.4579725387793,225.52728753966,125.512976678678,71.4579725387793,225.52728753966,130.02701173477,74.5563385737611,232.910343898378
"NW Suisun",2016,212,"othclad",0.0139561748199821,0,0.0678955821431422,0.0144200865942817,0,0.0660363233668627,0.0144200865942817,0,0.0660363233668627,0.0139561748199821,0,0.0678955821431422
"NW Suisun",2016,212,"othcyc",4.21108704790231,0.357273409349775,55.7389227424177,4.1154791067342,0.342142228119367,53.5081011653051,4.1154791067342,0.342142228119367,53.5081011653051,4.21108704790231,0.357273409349775,55.7389227424177
"NW Suisun",2016,212,"other",149.330408130003,74.6622757693366,280.211405428447,146.220324498414,72.0438764253955,275.901511842276,146.220324498414,72.0438764253955,275.901511842276,149.330408130003,74.6622757693366,280.211405428447
"NW Suisun",2016,212,"pdiapfor",5.04553147440578,3.36816235188029,7.48382731451664,4.62560231629832,3.11003406113921,6.99769124987798,4.62560231629832,3.11003406113921,6.99769124987798,5.04553147440578,3.36816235188029,7.48382731451664
"NW Suisun",2016,212,"pdiapjuv",1.64199103909852,1.00437472090308,3.02271632429739,1.56797826131425,0.966932230356752,2.88481173035469,1.56797826131425,0.966932230356752,2.88481173035469,1.64199103909852,1.00437472090308,3.02271632429739
"NW Suisun",2016,213,"acartela",18.2920676146792,6.58592373572216,44.5967793433287,16.9522495387401,6.2312598731583,41.43564407389,16.9522495387401,6.2312598731583,41.43564407389,18.2920676146792,6.58592373572216,44.5967793433287
"NW Suisun",2016,213,"allcopnaup",0.206597569930314,0.0517999468959659,0.537970167794706,0.190662757887835,0.0459330780113946,0.498535814977561,0.190662757887835,0.0459330780113946,0.498535814977561,0.206597569930314,0.0517999468959659,0.537970167794706
"NW Suisun",2016,213,"daphnia",0.00955722995592986,0,0.0500514160171007,0.0125976233003284,0,0.0527450757321612,0.0125976233003284,0,0.0527450757321612,0.00955722995592986,0,0.0500514160171007
"NW Suisun",2016,213,"euryjuv",0.00598384550634622,0,0.0509646726722109,0.00849135421474157,0,0.0531217700172357,0.00849135421474157,0,0.0531217700172357,0.00598384550634622,0,0.0509646726722109
"NW Suisun",2016,213,"eurytem",0,0,0.0400555738323895,0.000737838389931125,0,0.0430405622250612,0.000737838389931125,0,0.0430405622250612,0,0,0.0400555738323895
"NW Suisun",2016,213,"limno",624.442219511885,393.214119155092,951.568906138671,602.884383611057,387.15745188436,926.691330006471,602.884383611057,387.15745188436,926.691330006471,624.442219511885,393.214119155092,951.568906138671
"NW Suisun",2016,213,"othcalad",54.0541969489572,35.2873454477925,85.5569588562172,58.1041867986074,36.377635511301,91.3521685198378,58.1041867986074,36.377635511301,91.3521685198378,54.0541969489572,35.2873454477925,85.5569588562172
"NW Suisun",2016,213,"othcaljuv",131.757780882413,76.0377632801079,237.49915785669,124.948639308837,71.7095064349352,226.627638658561,124.948639308837,71.7095064349352,226.627638658561,131.757780882413,76.0377632801079,237.49915785669
"NW Suisun",2016,213,"othclad",0.0130806263621217,0,0.0679505961336691,0.0139696300468588,0,0.0651852764921647,0.0139696300468588,0,0.0651852764921647,0.0130806263621217,0,0.0679505961336691
"NW Suisun",2016,213,"othcyc",4.2856804273069,0.362878446415059,56.7771108480889,4.10696142425604,0.34195490261763,53.3502328157019,4.10696142425604,0.34195490261763,53.3502328157019,4.2856804273069,0.362878446415059,56.7771108480889
"NW Suisun",2016,213,"other",154.300070793609,76.6802630618842,285.485369270899,148.146643645988,72.8618116828794,279.629680158391,148.146643645988,72.8618116828794,279.629680158391,154.300070793609,76.6802630618842,285.485369270899
"NW Suisun",2016,213,"pdiapfor",5.15383348607745,3.4230589618958,7.59347651247869,4.53480038401075,3.04476879967539,6.86400698702608,4.53480038401075,3.04476879967539,6.86400698702608,5.15383348607745,3.4230589618958,7.59347651247869
"NW Suisun",2016,213,"pdiapjuv",1.65790676700882,1.00112795522771,3.00855793483374,1.52769185769686,0.935511828984614,2.82969233420921,1.52769185769686,0.935511828984614,2.82969233420921,1.65790676700882,1.00112795522771,3.00855793483374
"NW Suisun",2016,214,"acartela",19.0365665654241,6.79907027913744,46.6337498240856,18.2630066899857,6.58850221881602,44.3824721607248,18.2630066899857,6.58850221881602,44.3824721607248,19.0365665654241,6.79907027913744,46.6337498240856
"NW Suisun",2016,214,"allcopnaup",0.21264239388038,0.0571412988181768,0.556588191589949,0.199871512499012,0.051103623616333,0.528068693182174,0.199871512499012,0.051103623616333,0.528068693182174,0.21264239388038,0.0571412988181768,0.556588191589949
"NW Suisun",2016,214,"daphnia",0.0081234277348106,0,0.0497689100627101,0.0105349280062278,0,0.0503500718080175,0.0105349280062278,0,0.0503500718080175,0.0081234277348106,0,0.0497689100627101
"NW Suisun",2016,214,"euryjuv",0.00555345391341302,0,0.0504655498092512,0.00631881999195505,0,0.0518797737549336,0.00631881999195505,0,0.0518797737549336,0.00555345391341302,0,0.0504655498092512
"NW Suisun",2016,214,"eurytem",0,0,0.0403459325848887,0,0,0.0425502736647916,0,0,0.0425502736647916,0,0,0.0403459325848887
"NW Suisun",2016,214,"limno",625.546568361496,395.381783776119,956.422499466656,610.04131900298,388.278744986425,943.355441742762,610.04131900298,388.278744986425,943.355441742762,625.546568361496,395.381783776119,956.422499466656
"NW Suisun",2016,214,"othcalad",51.9428716087724,33.6810597044012,80.9737404885761,54.241070337768,34.95114986062,85.5219019874173,54.241070337768,34.95114986062,85.5219019874173,51.9428716087724,33.6810597044012,80.9737404885761
"NW Suisun",2016,214,"othcaljuv",134.189417847362,76.8980007756272,242.467435792498,130.540633499309,74.7338865207254,233.936102265742,130.540633499309,74.7338865207254,233.936102265742,134.189417847362,76.8980007756272,242.467435792498
"NW Suisun",2016,214,"othclad",0.0124594608144604,0,0.0682210488411837,0.0128358272705227,0,0.0673139766011899,0.0128358272705227,0,0.0673139766011899,0.0124594608144604,0,0.0682210488411837
"NW Suisun",2016,214,"othcyc",4.35147453574895,0.368660323142127,57.8641793543918,4.22606661384076,0.355468864442883,55.4259887772897,4.22606661384076,0.355468864442883,55.4259887772897,4.35147453574895,0.368660323142127,57.8641793543918
"NW Suisun",2016,214,"other",159.606246979203,78.8836588291932,294.161266261937,153.913948229024,75.8231510239389,287.866394710587,153.913948229024,75.8231510239389,287.866394710587,159.606246979203,78.8836588291932,294.161266261937
"NW Suisun",2016,214,"pdiapfor",5.25371081790491,3.50332598822496,7.73478357453891,4.83610538496357,3.21746457419554,7.20004118384994,4.83610538496357,3.21746457419554,7.20004118384994,5.25371081790491,3.50332598822496,7.73478357453891
"NW Suisun",2016,214,"pdiapjuv",1.66565217603838,1.00203436446579,3.00081691327131,1.57462261811476,0.950464083402476,2.88109499082418,1.57462261811476,0.950464083402476,2.88109499082418,1.66565217603838,1.00203436446579,3.00081691327131
"NW Suisun",2016,215,"acartela",19.3642149290098,6.91948086005338,47.5998416127227,18.5959685779729,6.69030689556565,45.3731633050535,18.5959685779729,6.69030689556565,45.3731633050535,19.3642149290098,6.91948086005338,47.5998416127227
"NW Suisun",2016,215,"allcopnaup",0.212823078782799,0.058343365943739,0.561717431611879,0.200368048754527,0.0520154784977551,0.53385164144883,0.200368048754527,0.0520154784977551,0.53385164144883,0.212823078782799,0.058343365943739,0.561717431611879
"NW Suisun",2016,215,"daphnia",0.00836948156124037,0,0.0496396749809763,0.01037351387277,0,0.0507842489573648,0.01037351387277,0,0.0507842489573648,0.00836948156124037,0,0.0496396749809763
"NW Suisun",2016,215,"euryjuv",0.00518286206437616,0,0.051537980870666,0.00602729952341525,0,0.0525648776166447,0.00602729952341525,0,0.0525648776166447,0.00518286206437616,0,0.051537980870666
"NW Suisun",2016,215,"eurytem",0,0,0.0423713445478691,0.000240794759138799,0,0.0445320823435238,0.000240794759138799,0,0.0445320823435238,0,0,0.0423713445478691
"NW Suisun",2016,215,"limno",620.424705419992,399.221693965238,953.890489575786,604.35462439898,389.98211913417,932.297654173716,604.35462439898,389.98211913417,932.297654173716,620.424705419992,399.221693965238,953.890489575786
"NW Suisun",2016,215,"othcalad",50.4964886533514,32.7351630923411,79.2962025241086,52.9776305037329,33.9813754974305,83.4590603272654,52.9776305037329,33.9813754974305,83.4590603272654,50.4964886533514,32.7351630923411,79.2962025241086
"NW Suisun",2016,215,"othcaljuv",133.808484331742,76.5947915531246,243.288144654394,130.331035675311,74.5302076525296,235.236135151356,130.331035675311,74.5302076525296,235.236135151356,133.808484331742,76.5947915531246,243.288144654394
"NW Suisun",2016,215,"othclad",0.0120000113876526,0,0.0680164823046422,0.0123216841503681,0,0.0665303696271393,0.0123216841503681,0,0.0665303696271393,0.0120000113876526,0,0.0680164823046422
"NW Suisun",2016,215,"othcyc",4.36715374699371,0.367715977038844,57.7159867696838,4.22512277881055,0.354588409153754,55.278883346979,4.22512277881055,0.354588409153754,55.278883346979,4.36715374699371,0.367715977038844,57.7159867696838
"NW Suisun",2016,215,"other",161.560041722659,79.5226076729388,298.308441283475,156.384375321907,76.5426460782805,291.766676453207,156.384375321907,76.5426460782805,291.766676453207,161.560041722659,79.5226076729388,298.308441283475
"NW Suisun",2016,215,"pdiapfor",5.1510251728347,3.43776226362314,7.60250996828628,4.74115133006368,3.14143513365368,7.0979980572298,4.74115133006368,3.14143513365368,7.0979980572298,5.1510251728347,3.43776226362314,7.60250996828628
"NW Suisun",2016,215,"pdiapjuv",1.6214380370218,0.967747110759655,2.93119400726307,1.53641005939001,0.926645079193133,2.81317876554111,1.53641005939001,0.926645079193133,2.81317876554111,1.6214380370218,0.967747110759655,2.93119400726307
"NW Suisun",2016,216,"acartela",19.2718105664135,6.88318323117406,47.6785182508393,18.3661583134004,6.68482861843438,45.0348462570371,18.3661583134004,6.68482861843438,45.0348462570371,19.2718105664135,6.88318323117406,47.6785182508393
"NW Suisun",2016,216,"allcopnaup",0.20559585479753,0.0541520022259991,0.552828296288123,0.195067832841083,0.0500848745118475,0.521318152135695,0.195067832841083,0.0500848745118475,0.521318152135695,0.20559585479753,0.0541520022259991,0.552828296288123
"NW Suisun",2016,216,"daphnia",0.0092082592044988,0,0.0507732263070025,0.0113033957409537,0,0.0509424116169366,0.0113033957409537,0,0.0509424116169366,0.0092082592044988,0,0.0507732263070025
"NW Suisun",2016,216,"euryjuv",0.00479506217504347,0,0.0522390158945506,0.00616305581724195,0,0.0529022779111423,0.00616305581724195,0,0.0529022779111423,0.00479506217504347,0,0.0522390158945506
"NW Suisun",2016,216,"eurytem",0,0,0.0442685422647751,0.00186312246479226,0,0.0469510724929569,0.00186312246479226,0,0.0469510724929569,0,0,0.0442685422647751
"NW Suisun",2016,216,"limno",609.008495110258,388.236478859028,939.255015381084,594.830835060384,382.353133706418,912.27681638224,594.830835060384,382.353133706418,912.27681638224,609.008495110258,388.236478859028,939.255015381084
"NW Suisun",2016,216,"othcalad",50.3564047936546,32.8093571909101,79.6266419024403,53.2338035198004,33.3477892723117,84.5520638082525,53.2338035198004,33.3477892723117,84.5520638082525,50.3564047936546,32.8093571909101,79.6266419024403
"NW Suisun",2016,216,"othcaljuv",131.689068620291,75.2561990875744,239.630749771604,127.808713769184,72.7685250338649,232.281870230652,127.808713769184,72.7685250338649,232.281870230652,131.689068620291,75.2561990875744,239.630749771604
"NW Suisun",2016,216,"othclad",0.0117146012107424,0,0.0675072295032453,0.0121759741589811,0,0.065394699474203,0.0121759741589811,0,0.065394699474203,0.0117146012107424,0,0.0675072295032453
"NW Suisun",2016,216,"othcyc",4.29226593937651,0.360145358221581,56.3348820634646,4.14576762897312,0.347515625600459,53.985528937024,4.14576762897312,0.347515625600459,53.985528937024,4.29226593937651,0.360145358221581,56.3348820634646
"NW Suisun",2016,216,"other",160.674595702984,78.6734637616009,298.017423785628,156.120333245859,76.339472416128,291.631054808909,156.120333245859,76.339472416128,291.631054808909,160.674595702984,78.6734637616009,298.017423785628
"NW Suisun",2016,216,"pdiapfor",4.85851444073635,3.21662226354002,7.24243125553957,4.47159585034037,2.95919458735205,6.77823858209311,4.47159585034037,2.95919458735205,6.77823858209311,4.85851444073635,3.21662226354002,7.24243125553957
"NW Suisun",2016,216,"pdiapjuv",1.53695421824406,0.921122083341395,2.80648021204346,1.46526676090971,0.880997293510684,2.70015968945932,1.46526676090971,0.880997293510684,2.70015968945932,1.53695421824406,0.921122083341395,2.80648021204346
"NW Suisun",2016,217,"acartela",20.0244842913225,7.14390349283538,49.7304321524046,18.7350560606868,6.77526988704432,46.0344048247924,18.7350560606868,6.77526988704432,46.0344048247924,20.0244842913225,7.14390349283538,49.7304321524046
"NW Suisun",2016,217,"allcopnaup",0.211736801470944,0.0563555361487004,0.567728263529164,0.195414255269895,0.048594013883686,0.524482293523732,0.195414255269895,0.048594013883686,0.524482293523732,0.211736801470944,0.0563555361487004,0.567728263529164
"NW Suisun",2016,217,"daphnia",0.00782120614753239,0,0.0491328836525952,0.0110376305357898,0,0.0511887090679875,0.0110376305357898,0,0.0511887090679875,0.00782120614753239,0,0.0491328836525952
"NW Suisun",2016,217,"euryjuv",0.00452436138354701,0,0.0517408166867282,0.00558814113825641,0,0.0528294753392734,0.00558814113825641,0,0.0528294753392734,0.00452436138354701,0,0.0517408166867282
"NW Suisun",2016,217,"eurytem",0,0,0.0443369433225797,0.00227987421709073,0,0.0479255740173065,0.00227987421709073,0,0.0479255740173065,0,0,0.0443369433225797
"NW Suisun",2016,217,"limno",610.014530390861,383.282467475565,950.478314321681,591.004765268391,373.710937019579,900.436404934517,591.004765268391,373.710937019579,900.436404934517,610.014530390861,383.282467475565,950.478314321681
"NW Suisun",2016,217,"othcalad",48.2699260017729,31.040842922668,76.7630314447879,52.2071501852275,32.6200040558446,82.749089438722,52.2071501852275,32.6200040558446,82.749089438722,48.2699260017729,31.040842922668,76.7630314447879
"NW Suisun",2016,217,"othcaljuv",133.093855602264,75.487706815924,244.205524536522,126.796140557422,72.3357223367751,231.746397667266,126.796140557422,72.3357223367751,231.746397667266,133.093855602264,75.487706815924,244.205524536522
"NW Suisun",2016,217,"othclad",0.0111049687348953,0,0.0678744511565783,0.0115784441128073,0,0.0645674914440602,0.0115784441128073,0,0.0645674914440602,0.0111049687348953,0,0.0678744511565783
"NW Suisun",2016,217,"othcyc",4.36473160489107,0.365893738793508,57.4398379055639,4.15863875325312,0.346698338235215,53.8547805468865,4.15863875325312,0.346698338235215,53.8547805468865,4.36473160489107,0.365893738793508,57.4398379055639
"NW Suisun",2016,217,"other",165.541126575913,81.0117589124253,306.206875212812,157.559779760278,77.1455112897812,295.993731546739,157.559779760278,77.1455112897812,295.993731546739,165.541126575913,81.0117589124253,306.206875212812
"NW Suisun",2016,217,"pdiapfor",4.99989433602012,3.30126851508486,7.31565204272866,4.39679891439191,2.90915117764181,6.64273572896452,4.39679891439191,2.90915117764181,6.64273572896452,4.99989433602012,3.30126851508486,7.31565204272866
"NW Suisun",2016,217,"pdiapjuv",1.54696931670385,0.905224441302202,2.8156437442888,1.43207253098851,0.865032854507895,2.63588626568086,1.43207253098851,0.865032854507895,2.63588626568086,1.54696931670385,0.905224441302202,2.8156437442888
"NW Suisun",2016,218,"acartela",20.7975708342593,7.47576169025442,51.8422779518241,19.4269009786819,6.97901301433264,48.3834873412878,19.4269009786819,6.97901301433264,48.3834873412878,20.7975708342593,7.47576169025442,51.8422779518241
"NW Suisun",2016,218,"allcopnaup",0.21649459787435,0.0573250653333386,0.583194847348452,0.20249214996913,0.0502097471418687,0.54501004356063,0.20249214996913,0.0502097471418687,0.54501004356063,0.21649459787435,0.0573250653333386,0.583194847348452
"NW Suisun",2016,218,"daphnia",0.00608623930952793,0,0.0493297390217224,0.00964820532059149,0,0.0514005828594529,0.00964820532059149,0,0.0514005828594529,0.00608623930952793,0,0.0493297390217224
"NW Suisun",2016,218,"euryjuv",0.00355745253222414,0,0.0520096234325701,0.00500583952608842,0,0.0522621584289981,0.00500583952608842,0,0.0522621584289981,0.00355745253222414,0,0.0520096234325701
"NW Suisun",2016,218,"eurytem",0,0,0.0441048765954645,0.0017006727936915,0,0.0472166268697288,0.0017006727936915,0,0.0472166268697288,0,0,0.0441048765954645
"NW Suisun",2016,218,"limno",611.621543574321,380.969616401683,952.13237391245,592.886914359777,375.301982424875,913.993472853268,592.886914359777,375.301982424875,913.993472853268,611.621543574321,380.969616401683,952.13237391245
