time,region,min,max,mean
2024-06-15 16:30:00,East Delta,0.0,0.1,0.1
2024-06-15 16:30:00,Lower Sacramento River,0.1,0.2,0.1
2024-06-15 16:30:00,South Delta,0.1,0.7,0.1
2024-06-15 16:30:00,Suisun Marsh,0.2,3.8,1.5
2024-06-15 16:30:00,Confluence,0.1,0.7,0.3
2024-06-15 16:30:00,Lower San Joaquin River,0.1,0.1,0.1
2024-06-15 16:30:00,SW Suisun,5.0,11.5,8.5
2024-06-15 16:30:00,SE Suisun,0.6,6.3,2.4
2024-06-15 16:30:00,NE Suisun,1.2,5.5,2.2
2024-06-15 16:30:00,NW Suisun,1.3,10.2,4.3
2024-06-16 16:30:00,Yolo Bypass,0.1,0.3,0.1
2024-06-16 16:30:00,Sacramento River,0.0,0.1,0.1
2024-06-16 16:30:00,East Delta,0.0,0.1,0.1
2024-06-16 16:30:00,Lower Sacramento River,0.1,0.2,0.1
2024-06-16 16:30:00,South Delta,0.1,0.7,0.1
2024-06-16 16:30:00,Suisun Marsh,0.2,3.9,1.6
2024-06-16 16:30:00,Confluence,0.1,0.8,0.3
2024-06-16 16:30:00,Lower San Joaquin River,0.1,0.1,0.1
2024-06-16 16:30:00,SW Suisun,5.4,11.8,9.0
2024-06-16 16:30:00,SE Suisun,0.6,6.9,2.7
2024-06-16 16:30:00,NE Suisun,1.2,5.4,2.3
2024-06-16 16:30:00,NW Suisun,1.4,10.5,4.5
2024-06-17 16:30:00,Yolo Bypass,0.0,0.4,0.1
2024-06-17 16:30:00,Sacramento River,0.0,0.1,0.1
2024-06-17 16:30:00,East Delta,0.0,0.1,0.1
2024-06-17 16:30:00,Lower Sacramento River,0.1,0.2,0.1
2024-06-17 16:30:00,South Delta,0.1,0.7,0.1
2024-06-17 16:30:00,Suisun Marsh,0.2,4.7,1.7
2024-06-17 16:30:00,Confluence,0.1,0.9,0.4
2024-06-17 16:30:00,Lower San Joaquin River,0.1,0.2,0.1
2024-06-17 16:30:00,SW Suisun,6.1,12.6,9.8
2024-06-17 16:30:00,SE Suisun,0.7,11.0,3.2
2024-06-17 16:30:00,NE Suisun,1.2,6.6,2.6
2024-06-17 16:30:00,NW Suisun,1.3,11.3,4.8
2024-06-18 16:30:00,Yolo Bypass,0.0,0.4,0.1
2024-06-18 16:30:00,Sacramento River,0.0,0.1,0.1
2024-06-18 16:30:00,East Delta,0.0,0.1,0.1
2024-06-18 16:30:00,Lower Sacramento River,0.1,0.3,0.1
2024-06-18 16:30:00,South Delta,0.1,0.7,0.1
2024-06-18 16:30:00,Suisun Marsh,0.2,5.3,1.7
2024-06-18 16:30:00,Confluence,0.1,2.0,0.5
2024-06-18 16:30:00,Lower San Joaquin River,0.1,0.2,0.1
2024-06-18 16:30:00,SW Suisun,7.0,13.2,10.7
2024-06-18 16:30:00,SE Suisun,1.0,11.3,3.8
