day_of_year,Yolo Bypass,Sacramento River,East Delta,Lower Sacramento River,South Delta,Suisun Marsh,Confluence,Lower San Joaquin River,SW Suisun,SE Suisun,NE Suisun,NW Suisun
186,20.3282987967728,20.42434699468855,20.62056203617714,20.244990817480126,21.213511993669904,20.446303240587845,20.308281235508694,21.52956051129429,18.907860927774504,19.710406507160283,19.697570769230694,19.478863679375092
187,20.416992963305898,20.523640574204748,20.722032100343935,20.312690737788845,21.31227431749916,20.52697535375354,20.351711767411068,21.58228845387767,18.924650810334704,19.73080023751305,19.717400987809874,19.489036051905874
188,20.45746059644518,20.60006956759299,20.81943497442431,20.394925596401407,21.420053662634334,20.566890690117635,20.42258264536517,21.639006267001122,18.996363464474477,19.804047502619646,19.77679328709509,19.55666144235167
189,20.471550420302325,20.650319739955115,20.916296660931195,20.44765421336787,21.52411165900975,20.60819570139731,20.48401416142837,21.70462913589117,19.036937698179717,19.84753567237158,19.822126460697376,19.575315195222373
190,20.521034228065172,20.67673081170482,20.91532588905391,20.50241580719905,21.592648620131257,20.63600481233707,20.534436866979515,21.724351661641858,19.048968197298915,19.86722961928046,19.84279884405177,19.58288174552108
191,20.515598305273205,20.679019453352417,20.958712609503326,20.52291981491041,21.656301463718826,20.652643122998317,20.57493809894778,21.76825694019302,19.094046406341768,19.897180062871016,19.856464880201433,19.589674623334695
192,20.51904930823255,20.692092929651185,20.961545358038364,20.549278609254504,21.66812904014076,20.652950286251,20.57866116736106,21.766171257327162,19.103409953024094,19.897991648620234,19.854737986548635,19.588086887918994
193,20.5328924766184,20.688891230082866,21.004825680274788,20.569458169665726,21.66696702110094,20.656282477026632,20.579338201611908,21.783965702498296,19.11858882560186,19.908905742228306,19.864332358133407,19.59585479788671
194,20.527764584832756,20.711740637837714,21.002675454291087,20.575247691516612,21.655269077079943,20.647981008712836,20.580553531287194,21.769624952199646,19.127216993540788,19.915720502968735,19.88010567044949,19.602795691317983
195,20.531888950456494,20.72002493636501,21.036084215103227,20.575247691516612,21.653766132026323,20.64194611417736,20.57866116736106,21.76396666107131,19.135220299471506,19.916817467691068,19.885030609499605,19.607471474505946
196,20.59673219037314,20.748628914720122,21.041591039245674,20.5939908791769,21.651283594269312,20.64337507810054,20.60394035401462,21.778355524099677,19.19071147974165,19.945900915123854,19.91399258932314,19.618066580156086
197,20.628264706588848,20.75411540835661,21.04389268948286,20.613435187659956,21.654464917112083,20.673924848544043,20.648225927073852,21.801810947192017,19.2063424192601,19.965843992315634,19.93687510718792,19.670777586127468
198,20.696453100357946,20.79432235845237,21.08444903236408,20.62117687403569,21.65963210144919,20.68140783877382,20.66052231879019,21.812817419620497,19.215815055783874,20.000077858889053,19.96302983606573,19.68661795360579
199,20.752987487621066,20.856484983967356,21.181930353389962,20.635088742930137,21.68499474679597,20.68175839598616,20.670045960705544,21.82861685170364,19.215815055783874,20.014085958784317,19.98944354770936,19.688436646761545
200,20.74435473804523,20.90672921835952,21.188129913048154,20.64827394344418,21.7048404275232,20.678611926677767,20.668451126649373,21.848122758493325,19.272682842043476,20.028327209220954,19.994350554855213,19.69532911116222
